phonon1,phonon2,distance
my+o,f+a,78.364359
my+o,f+i,74.295325
my+o,f+u,77.734053
my+o,f+e,74.295325
my+o,f+o,78.364359
my+o,g+a,68.427862
my+o,g+i,72.146163
my+o,g+u,72.328584
my+o,g+e,72.013945
my+o,g+o,70.371496
my+o,h+a,73.814072
my+o,h+i,74.201795
my+o,h+u,73.812284
my+o,h+e,76.025799
my+o,h+o,79.360277
my+o,j+a,71.760627
my+o,j+i,73.079277
my+o,j+u,73.014637
my+o,j+e,72.943788
my+o,j+o,69.379945
my+o,k+a,74.086165
my+o,k+i,75.524106
my+o,k+u,74.068529
my+o,k+e,76.245241
my+o,k+o,76.13986
my+o,m+a,72.66005
my+o,m+i,70.344272
my+o,m+u,72.421909
my+o,m+e,70.240432
my+o,m+o,71.566312
my+o,n+a,69.219229
my+o,n+i,68.950616
my+o,n+u,67.493606
my+o,n+e,69.860392
my+o,n+o,68.387238
my+o,p+a,81.094054
my+o,p+i,83.458579
my+o,p+u,78.066383
my+o,p+e,75.893588
my+o,p+o,83.709433
my+o,r+a,68.926327
my+o,r+i,70.723019
my+o,r+u,68.614534
my+o,r+e,69.417931
my+o,r+o,68.743916
my+o,s+a,75.905973
my+o,s+i,76.938745
my+o,s+u,76.938745
my+o,s+e,75.906111
my+o,s+o,76.93872
my+o,t+a,78.501017
my+o,t+i,78.986576
my+o,t+u,78.813782
my+o,t+e,78.951116
my+o,t+o,77.882767
my+o,w+a,72.987534
my+o,w+i,72.456113
my+o,w+u,72.987534
my+o,w+e,72.456113
my+o,w+o,72.987534
my+o,y+a,68.691753
my+o,y+i,71.10163
my+o,y+u,71.10163
my+o,y+e,66.85921
my+o,y+o,66.85921
my+o,z+a,73.522137
my+o,z+i,74.149176
my+o,z+u,74.149176
my+o,z+e,74.074021
my+o,z+o,73.275965
my+o,by+a,69.801221
my+o,by+i,70.527771
my+o,by+u,70.527771
my+o,by+e,64.92972
my+o,by+o,64.92972
my+o,ch+a,78.42927
my+o,ch+i,78.117782
my+o,ch+u,78.097301
my+o,ch+e,78.654453
my+o,ch+o,75.234469
my+o,dy+a,82.780281
my+o,dy+i,82.780281
my+o,dy+u,82.780281
my+o,dy+e,82.780281
my+o,dy+o,82.780281
my+o,gy+a,68.5998
my+o,gy+i,71.752021
my+o,gy+u,71.752021
my+o,gy+e,65.465657
my+o,gy+o,65.465657
my+o,hy+a,72.74625
my+o,hy+i,74.195943
my+o,hy+u,74.195943
my+o,hy+e,71.66671
my+o,hy+o,71.66671
my+o,ky+a,73.232896
my+o,ky+i,74.921498
my+o,ky+u,74.921498
my+o,ky+e,73.0473
my+o,ky+o,73.0473
my+o,my+a,63.054282
my+o,my+i,65.008185
my+o,my+u,65.008185
my+o,my+e,57.73459
my+o,my+o,57.73459
my+o,ny+a,64.18199
my+o,ny+i,68.219159
my+o,ny+u,68.219159
my+o,ny+e,64.18199
my+o,ny+o,64.18199
my+o,py+a,74.435509
my+o,py+i,76.594797
my+o,py+u,76.594797
my+o,py+e,70.856362
my+o,py+o,70.856362
my+o,ry+a,64.858532
my+o,ry+i,69.127198
my+o,ry+u,69.127198
my+o,ry+e,64.858532
my+o,ry+o,64.858532
my+o,sh+a,73.551955
my+o,sh+i,74.058145
my+o,sh+u,75.529797
my+o,sh+e,74.058145
my+o,sh+o,74.755262
my+o,ts+a,77.490263
my+o,ts+i,77.490133
my+o,ts+u,77.490263
my+o,ts+e,77.490133
my+o,ts+o,77.345874
my+o,sp,74.155579
ny+a,b+a,71.196345
ny+a,b+i,71.154128
ny+a,b+u,71.160304
ny+a,b+e,71.117809
ny+a,b+o,71.182076
ny+a,d+a,69.064997
ny+a,d+i,70.901354
ny+a,d+u,70.926452
ny+a,d+e,71.599446
ny+a,d+o,70.980047
ny+a,f+a,74.938356
ny+a,f+i,71.928833
ny+a,f+u,74.89426
ny+a,f+e,71.928833
ny+a,f+o,74.938356
ny+a,g+a,67.479494
ny+a,g+i,70.219355
ny+a,g+u,70.917783
ny+a,g+e,69.953815
ny+a,g+o,68.814127
ny+a,h+a,71.96867
ny+a,h+i,72.356261
ny+a,h+u,71.97207
ny+a,h+e,73.380563
ny+a,h+o,76.038927
ny+a,j+a,67.19678
ny+a,j+i,70.795677
ny+a,j+u,70.689164
ny+a,j+e,70.423562
ny+a,j+o,67.977685
ny+a,k+a,72.232883
ny+a,k+i,72.939515
ny+a,k+u,72.187371
ny+a,k+e,73.742882
ny+a,k+o,74.034851
ny+a,m+a,72.262794
ny+a,m+i,70.256066
ny+a,m+u,71.145918
ny+a,m+e,69.942899
ny+a,m+o,70.854569
ny+a,n+a,67.517522
ny+a,n+i,67.465972
ny+a,n+u,65.68706
ny+a,n+e,67.024768
ny+a,n+o,67.740588
ny+a,p+a,77.951335
ny+a,p+i,80.782654
ny+a,p+u,75.845926
ny+a,p+e,73.819374
ny+a,p+o,79.94272
ny+a,r+a,67.75011
ny+a,r+i,69.458247
ny+a,r+u,66.907948
ny+a,r+e,67.880882
ny+a,r+o,68.068068
ny+a,s+a,73.592498
ny+a,s+i,73.607461
ny+a,s+u,73.607432
ny+a,s+e,73.601879
ny+a,s+o,73.606373
ny+a,t+a,75.683086
ny+a,t+i,76.045273
ny+a,t+u,75.969485
ny+a,t+e,76.007243
ny+a,t+o,75.154202
ny+a,w+a,72.040139
ny+a,w+i,71.687555
ny+a,w+u,72.040139
ny+a,w+e,71.687555
ny+a,w+o,72.040139
ny+a,y+a,65.978076
ny+a,y+i,69.569763
ny+a,y+u,69.569763
ny+a,y+e,67.600656
ny+a,y+o,67.600656
ny+a,z+a,70.656844
ny+a,z+i,70.980754
ny+a,z+u,70.980754
ny+a,z+e,70.943551
ny+a,z+o,70.813674
ny+a,by+a,66.253538
ny+a,by+i,68.849344
ny+a,by+u,68.849344
ny+a,by+e,67.178921
ny+a,by+o,67.178921
ny+a,ch+a,74.866266
ny+a,ch+i,74.862054
ny+a,ch+u,74.83005
ny+a,ch+e,75.563595
ny+a,ch+o,73.222998
ny+a,dy+a,78.59297
ny+a,dy+i,78.59297
ny+a,dy+u,78.59297
ny+a,dy+e,78.59297
ny+a,dy+o,78.59297
ny+a,gy+a,65.061635
ny+a,gy+i,69.992584
ny+a,gy+u,69.992584
ny+a,gy+e,65.674221
ny+a,gy+o,65.674221
ny+a,hy+a,69.903741
ny+a,hy+i,72.127134
ny+a,hy+u,72.127134
ny+a,hy+e,71.379562
ny+a,hy+o,71.379562
ny+a,ky+a,69.957533
ny+a,ky+i,72.534603
ny+a,ky+u,72.534603
ny+a,ky+e,72.039616
ny+a,ky+o,72.039616
ny+a,my+a,63.442551
ny+a,my+i,67.229817
ny+a,my+u,67.229817
ny+a,my+e,64.868577
ny+a,my+o,64.868577
ny+a,ny+a,57.995757
ny+a,ny+i,65.259864
ny+a,ny+u,65.259864
ny+a,ny+e,57.995757
ny+a,ny+o,57.995757
ny+a,py+a,72.267526
ny+a,py+i,75.236872
ny+a,py+u,75.236872
ny+a,py+e,73.771777
ny+a,py+o,73.771777
ny+a,ry+a,65.047526
ny+a,ry+i,67.82246
ny+a,ry+u,67.82246
ny+a,ry+e,65.047526
ny+a,ry+o,65.047526
ny+a,sh+a,71.041228
ny+a,sh+i,71.788167
ny+a,sh+u,73.623627
ny+a,sh+e,71.788099
ny+a,sh+o,73.206034
ny+a,ts+a,73.879826
ny+a,ts+i,73.88727
ny+a,ts+u,73.879826
ny+a,ts+e,73.88727
ny+a,ts+o,73.879835
ny+a,sp,72.374499
ny+i,b+a,71.391926
ny+i,b+i,71.141194
ny+i,b+u,71.383667
ny+i,b+e,71.457143
ny+i,b+o,71.387566
ny+i,d+a,69.812724
ny+i,d+i,70.593003
ny+i,d+u,70.702707
ny+i,d+e,71.160917
ny+i,d+o,71.12215
ny+i,f+a,78.249566
ny+i,f+i,73.451908
ny+i,f+u,76.411203
ny+i,f+e,73.451908
ny+i,f+o,78.249566
ny+i,g+a,68.349219
ny+i,g+i,69.195238
ny+i,g+u,70.830372
ny+i,g+e,68.675533
ny+i,g+o,68.763701
ny+i,h+a,74.23729
ny+i,h+i,72.71462
ny+i,h+u,74.222389
ny+i,h+e,75.307205
ny+i,h+o,79.329764
ny+i,j+a,69.872954
ny+i,j+i,70.006972
ny+i,j+u,69.576663
ny+i,j+e,68.625648
ny+i,j+o,69.559786
ny+i,k+a,72.983348
ny+i,k+i,73.826278
ny+i,k+u,72.982782
ny+i,k+e,73.983522
ny+i,k+o,75.324959
ny+i,m+a,72.312995
ny+i,m+i,69.520095
ny+i,m+u,70.550136
ny+i,m+e,70.199942
ny+i,m+o,71.121984
ny+i,n+a,68.176838
ny+i,n+i,66.140766
ny+i,n+u,66.417181
ny+i,n+e,67.79449
ny+i,n+o,68.344306
ny+i,p+a,80.633767
ny+i,p+i,80.963037
ny+i,p+u,78.062156
ny+i,p+e,75.938888
ny+i,p+o,81.389374
ny+i,r+a,69.338794
ny+i,r+i,68.235641
ny+i,r+u,68.907508
ny+i,r+e,68.464502
ny+i,r+o,69.33947
ny+i,s+a,74.581085
ny+i,s+i,75.566625
ny+i,s+u,75.566625
ny+i,s+e,74.58113
ny+i,s+o,75.566601
ny+i,t+a,78.201984
ny+i,t+i,77.977648
ny+i,t+u,78.197966
ny+i,t+e,78.097289
ny+i,t+o,75.970716
ny+i,w+a,75.010817
ny+i,w+i,74.315302
ny+i,w+u,75.010817
ny+i,w+e,74.315302
ny+i,w+o,75.010817
ny+i,y+a,67.634899
ny+i,y+i,65.274652
ny+i,y+u,65.274652
ny+i,y+e,66.677621
ny+i,y+o,66.677621
ny+i,z+a,71.415966
ny+i,z+i,71.352429
ny+i,z+u,71.352429
ny+i,z+e,71.372613
ny+i,z+o,71.386944
ny+i,by+a,70.493037
ny+i,by+i,66.567223
ny+i,by+u,66.567223
ny+i,by+e,67.317767
ny+i,by+o,67.317767
ny+i,ch+a,76.283771
ny+i,ch+i,76.432094
ny+i,ch+u,75.933854
ny+i,ch+e,76.27192
ny+i,ch+o,75.976343
ny+i,dy+a,76.30093
ny+i,dy+i,76.30093
ny+i,dy+u,76.30093
ny+i,dy+e,76.30093
ny+i,dy+o,76.30093
ny+i,gy+a,67.142424
ny+i,gy+i,66.923971
ny+i,gy+u,66.923971
ny+i,gy+e,65.449107
ny+i,gy+o,65.449107
ny+i,hy+a,71.550469
ny+i,hy+i,71.88323
ny+i,hy+u,71.88323
ny+i,hy+e,72.577868
ny+i,hy+o,72.577868
ny+i,ky+a,73.155351
ny+i,ky+i,72.388112
ny+i,ky+u,72.388112
ny+i,ky+e,73.712301
ny+i,ky+o,73.712301
ny+i,my+a,65.985472
ny+i,my+i,64.771266
ny+i,my+u,64.771266
ny+i,my+e,63.903837
ny+i,my+o,63.903837
ny+i,ny+a,62.769719
ny+i,ny+i,58.096859
ny+i,ny+u,58.096859
ny+i,ny+e,62.769719
ny+i,ny+o,62.769719
ny+i,py+a,75.658195
ny+i,py+i,73.975424
ny+i,py+u,73.975424
ny+i,py+e,74.272705
ny+i,py+o,74.272705
ny+i,ry+a,65.095335
ny+i,ry+i,64.036103
ny+i,ry+u,64.036103
ny+i,ry+e,65.095335
ny+i,ry+o,65.095335
ny+i,sh+a,72.504385
ny+i,sh+i,72.535103
ny+i,sh+u,74.093071
ny+i,sh+e,72.535105
ny+i,sh+o,74.103243
ny+i,ts+a,76.198411
ny+i,ts+i,76.190978
ny+i,ts+u,76.198411
ny+i,ts+e,76.190978
ny+i,ts+o,76.199699
ny+i,sp,74.002344
ny+u,b+a,71.391926
ny+u,b+i,71.141194
ny+u,b+u,71.383667
ny+u,b+e,71.457143
ny+u,b+o,71.387566
ny+u,d+a,69.812724
ny+u,d+i,70.593003
ny+u,d+u,70.702707
ny+u,d+e,71.160917
ny+u,d+o,71.12215
ny+u,f+a,78.249566
ny+u,f+i,73.451908
ny+u,f+u,76.411203
ny+u,f+e,73.451908
ny+u,f+o,78.249566
ny+u,g+a,68.349219
ny+u,g+i,69.195238
ny+u,g+u,70.830372
ny+u,g+e,68.675533
ny+u,g+o,68.763701
ny+u,h+a,74.23729
ny+u,h+i,72.71462
ny+u,h+u,74.222389
ny+u,h+e,75.307205
ny+u,h+o,79.329764
ny+u,j+a,69.872954
ny+u,j+i,70.006972
ny+u,j+u,69.576663
ny+u,j+e,68.625648
ny+u,j+o,69.559786
ny+u,k+a,72.983348
ny+u,k+i,73.826278
ny+u,k+u,72.982782
ny+u,k+e,73.983522
ny+u,k+o,75.324959
ny+u,m+a,72.312995
ny+u,m+i,69.520095
ny+u,m+u,70.550136
ny+u,m+e,70.199942
ny+u,m+o,71.121984
ny+u,n+a,68.176838
ny+u,n+i,66.140766
ny+u,n+u,66.417181
ny+u,n+e,67.79449
ny+u,n+o,68.344306
ny+u,p+a,80.633767
ny+u,p+i,80.963037
ny+u,p+u,78.062156
ny+u,p+e,75.938888
ny+u,p+o,81.389374
ny+u,r+a,69.338794
ny+u,r+i,68.235641
ny+u,r+u,68.907508
ny+u,r+e,68.464502
ny+u,r+o,69.33947
ny+u,s+a,74.581085
ny+u,s+i,75.566625
ny+u,s+u,75.566625
ny+u,s+e,74.58113
ny+u,s+o,75.566601
ny+u,t+a,78.201984
ny+u,t+i,77.977648
ny+u,t+u,78.197966
ny+u,t+e,78.097289
ny+u,t+o,75.970716
ny+u,w+a,75.010817
ny+u,w+i,74.315302
ny+u,w+u,75.010817
ny+u,w+e,74.315302
ny+u,w+o,75.010817
ny+u,y+a,67.634899
ny+u,y+i,65.274652
ny+u,y+u,65.274652
ny+u,y+e,66.677621
ny+u,y+o,66.677621
ny+u,z+a,71.415966
ny+u,z+i,71.352429
ny+u,z+u,71.352429
ny+u,z+e,71.372613
ny+u,z+o,71.386944
ny+u,by+a,70.493037
ny+u,by+i,66.567223
ny+u,by+u,66.567223
ny+u,by+e,67.317767
ny+u,by+o,67.317767
ny+u,ch+a,76.283771
ny+u,ch+i,76.432094
ny+u,ch+u,75.933854
ny+u,ch+e,76.27192
ny+u,ch+o,75.976343
ny+u,dy+a,76.30093
ny+u,dy+i,76.30093
ny+u,dy+u,76.30093
ny+u,dy+e,76.30093
ny+u,dy+o,76.30093
ny+u,gy+a,67.142424
ny+u,gy+i,66.923971
ny+u,gy+u,66.923971
ny+u,gy+e,65.449107
ny+u,gy+o,65.449107
ny+u,hy+a,71.550469
ny+u,hy+i,71.88323
ny+u,hy+u,71.88323
ny+u,hy+e,72.577868
ny+u,hy+o,72.577868
ny+u,ky+a,73.155351
ny+u,ky+i,72.388112
ny+u,ky+u,72.388112
ny+u,ky+e,73.712301
ny+u,ky+o,73.712301
ny+u,my+a,65.985472
ny+u,my+i,64.771266
ny+u,my+u,64.771266
ny+u,my+e,63.903837
ny+u,my+o,63.903837
ny+u,ny+a,62.769719
ny+u,ny+i,58.096859
ny+u,ny+u,58.096859
ny+u,ny+e,62.769719
ny+u,ny+o,62.769719
ny+u,py+a,75.658195
ny+u,py+i,73.975424
ny+u,py+u,73.975424
ny+u,py+e,74.272705
ny+u,py+o,74.272705
ny+u,ry+a,65.095335
ny+u,ry+i,64.036103
ny+u,ry+u,64.036103
ny+u,ry+e,65.095335
ny+u,ry+o,65.095335
ny+u,sh+a,72.504385
ny+u,sh+i,72.535103
ny+u,sh+u,74.093071
ny+u,sh+e,72.535105
ny+u,sh+o,74.103243
ny+u,ts+a,76.198411
ny+u,ts+i,76.190978
ny+u,ts+u,76.198411
ny+u,ts+e,76.190978
ny+u,ts+o,76.199699
ny+u,sp,74.002344
ny+e,b+a,71.196345
ny+e,b+i,71.154128
ny+e,b+u,71.160304
ny+e,b+e,71.117809
ny+e,b+o,71.182076
ny+e,d+a,69.064997
ny+e,d+i,70.901354
ny+e,d+u,70.926452
ny+e,d+e,71.599446
ny+e,d+o,70.980047
ny+e,f+a,74.938356
ny+e,f+i,71.928833
ny+e,f+u,74.89426
ny+e,f+e,71.928833
ny+e,f+o,74.938356
ny+e,g+a,67.479494
ny+e,g+i,70.219355
ny+e,g+u,70.917783
ny+e,g+e,69.953815
ny+e,g+o,68.814127
ny+e,h+a,71.96867
ny+e,h+i,72.356261
ny+e,h+u,71.97207
ny+e,h+e,73.380563
ny+e,h+o,76.038927
ny+e,j+a,67.19678
ny+e,j+i,70.795677
ny+e,j+u,70.689164
ny+e,j+e,70.423562
ny+e,j+o,67.977685
ny+e,k+a,72.232883
ny+e,k+i,72.939515
ny+e,k+u,72.187371
ny+e,k+e,73.742882
ny+e,k+o,74.034851
ny+e,m+a,72.262794
ny+e,m+i,70.256066
ny+e,m+u,71.145918
ny+e,m+e,69.942899
ny+e,m+o,70.854569
ny+e,n+a,67.517522
ny+e,n+i,67.465972
ny+e,n+u,65.68706
ny+e,n+e,67.024768
ny+e,n+o,67.740588
ny+e,p+a,77.951335
ny+e,p+i,80.782654
ny+e,p+u,75.845926
ny+e,p+e,73.819374
ny+e,p+o,79.94272
ny+e,r+a,67.75011
ny+e,r+i,69.458247
ny+e,r+u,66.907948
ny+e,r+e,67.880882
ny+e,r+o,68.068068
ny+e,s+a,73.592498
ny+e,s+i,73.607461
ny+e,s+u,73.607432
ny+e,s+e,73.601879
ny+e,s+o,73.606373
ny+e,t+a,75.683086
ny+e,t+i,76.045273
ny+e,t+u,75.969485
ny+e,t+e,76.007243
ny+e,t+o,75.154202
ny+e,w+a,72.040139
ny+e,w+i,71.687555
ny+e,w+u,72.040139
ny+e,w+e,71.687555
ny+e,w+o,72.040139
ny+e,y+a,65.978076
ny+e,y+i,69.569763
ny+e,y+u,69.569763
ny+e,y+e,67.600656
ny+e,y+o,67.600656
ny+e,z+a,70.656844
ny+e,z+i,70.980754
ny+e,z+u,70.980754
ny+e,z+e,70.943551
ny+e,z+o,70.813674
ny+e,by+a,66.253538
ny+e,by+i,68.849344
ny+e,by+u,68.849344
ny+e,by+e,67.178921
ny+e,by+o,67.178921
ny+e,ch+a,74.866266
ny+e,ch+i,74.862054
ny+e,ch+u,74.83005
ny+e,ch+e,75.563595
ny+e,ch+o,73.222998
ny+e,dy+a,78.59297
ny+e,dy+i,78.59297
ny+e,dy+u,78.59297
ny+e,dy+e,78.59297
ny+e,dy+o,78.59297
ny+e,gy+a,65.061635
ny+e,gy+i,69.992584
ny+e,gy+u,69.992584
ny+e,gy+e,65.674221
ny+e,gy+o,65.674221
ny+e,hy+a,69.903741
ny+e,hy+i,72.127134
ny+e,hy+u,72.127134
ny+e,hy+e,71.379562
ny+e,hy+o,71.379562
ny+e,ky+a,69.957533
ny+e,ky+i,72.534603
ny+e,ky+u,72.534603
ny+e,ky+e,72.039616
ny+e,ky+o,72.039616
ny+e,my+a,63.442551
ny+e,my+i,67.229817
ny+e,my+u,67.229817
ny+e,my+e,64.868577
ny+e,my+o,64.868577
ny+e,ny+a,57.995757
ny+e,ny+i,65.259864
ny+e,ny+u,65.259864
ny+e,ny+e,57.995757
ny+e,ny+o,57.995757
ny+e,py+a,72.267526
ny+e,py+i,75.236872
ny+e,py+u,75.236872
ny+e,py+e,73.771777
ny+e,py+o,73.771777
ny+e,ry+a,65.047526
ny+e,ry+i,67.82246
ny+e,ry+u,67.82246
ny+e,ry+e,65.047526
ny+e,ry+o,65.047526
ny+e,sh+a,71.041228
ny+e,sh+i,71.788167
ny+e,sh+u,73.623627
ny+e,sh+e,71.788099
ny+e,sh+o,73.206034
ny+e,ts+a,73.879826
ny+e,ts+i,73.88727
ny+e,ts+u,73.879826
ny+e,ts+e,73.88727
ny+e,ts+o,73.879835
ny+e,sp,72.374499
ny+o,b+a,71.196345
ny+o,b+i,71.154128
ny+o,b+u,71.160304
ny+o,b+e,71.117809
ny+o,b+o,71.182076
ny+o,d+a,69.064997
ny+o,d+i,70.901354
ny+o,d+u,70.926452
ny+o,d+e,71.599446
ny+o,d+o,70.980047
ny+o,f+a,74.938356
ny+o,f+i,71.928833
ny+o,f+u,74.89426
ny+o,f+e,71.928833
ny+o,f+o,74.938356
ny+o,g+a,67.479494
ny+o,g+i,70.219355
ny+o,g+u,70.917783
ny+o,g+e,69.953815
ny+o,g+o,68.814127
ny+o,h+a,71.96867
ny+o,h+i,72.356261
ny+o,h+u,71.97207
ny+o,h+e,73.380563
ny+o,h+o,76.038927
ny+o,j+a,67.19678
ny+o,j+i,70.795677
ny+o,j+u,70.689164
ny+o,j+e,70.423562
ny+o,j+o,67.977685
ny+o,k+a,72.232883
ny+o,k+i,72.939515
ny+o,k+u,72.187371
ny+o,k+e,73.742882
ny+o,k+o,74.034851
ny+o,m+a,72.262794
ny+o,m+i,70.256066
ny+o,m+u,71.145918
ny+o,m+e,69.942899
ny+o,m+o,70.854569
ny+o,n+a,67.517522
ny+o,n+i,67.465972
ny+o,n+u,65.68706
ny+o,n+e,67.024768
ny+o,n+o,67.740588
ny+o,p+a,77.951335
ny+o,p+i,80.782654
ny+o,p+u,75.845926
ny+o,p+e,73.819374
ny+o,p+o,79.94272
ny+o,r+a,67.75011
ny+o,r+i,69.458247
ny+o,r+u,66.907948
ny+o,r+e,67.880882
ny+o,r+o,68.068068
ny+o,s+a,73.592498
ny+o,s+i,73.607461
ny+o,s+u,73.607432
ny+o,s+e,73.601879
ny+o,s+o,73.606373
ny+o,t+a,75.683086
ny+o,t+i,76.045273
ny+o,t+u,75.969485
ny+o,t+e,76.007243
ny+o,t+o,75.154202
ny+o,w+a,72.040139
ny+o,w+i,71.687555
ny+o,w+u,72.040139
ny+o,w+e,71.687555
ny+o,w+o,72.040139
ny+o,y+a,65.978076
ny+o,y+i,69.569763
ny+o,y+u,69.569763
ny+o,y+e,67.600656
ny+o,y+o,67.600656
ny+o,z+a,70.656844
ny+o,z+i,70.980754
ny+o,z+u,70.980754
ny+o,z+e,70.943551
ny+o,z+o,70.813674
ny+o,by+a,66.253538
ny+o,by+i,68.849344
ny+o,by+u,68.849344
ny+o,by+e,67.178921
ny+o,by+o,67.178921
ny+o,ch+a,74.866266
ny+o,ch+i,74.862054
ny+o,ch+u,74.83005
ny+o,ch+e,75.563595
ny+o,ch+o,73.222998
ny+o,dy+a,78.59297
ny+o,dy+i,78.59297
ny+o,dy+u,78.59297
ny+o,dy+e,78.59297
ny+o,dy+o,78.59297
ny+o,gy+a,65.061635
ny+o,gy+i,69.992584
ny+o,gy+u,69.992584
ny+o,gy+e,65.674221
ny+o,gy+o,65.674221
ny+o,hy+a,69.903741
ny+o,hy+i,72.127134
ny+o,hy+u,72.127134
ny+o,hy+e,71.379562
ny+o,hy+o,71.379562
ny+o,ky+a,69.957533
ny+o,ky+i,72.534603
ny+o,ky+u,72.534603
ny+o,ky+e,72.039616
ny+o,ky+o,72.039616
ny+o,my+a,63.442551
ny+o,my+i,67.229817
ny+o,my+u,67.229817
ny+o,my+e,64.868577
ny+o,my+o,64.868577
ny+o,ny+a,57.995757
ny+o,ny+i,65.259864
ny+o,ny+u,65.259864
ny+o,ny+e,57.995757
ny+o,ny+o,57.995757
ny+o,py+a,72.267526
ny+o,py+i,75.236872
ny+o,py+u,75.236872
ny+o,py+e,73.771777
ny+o,py+o,73.771777
ny+o,ry+a,65.047526
ny+o,ry+i,67.82246
ny+o,ry+u,67.82246
ny+o,ry+e,65.047526
ny+o,ry+o,65.047526
ny+o,sh+a,71.041228
ny+o,sh+i,71.788167
ny+o,sh+u,73.623627
ny+o,sh+e,71.788099
ny+o,sh+o,73.206034
ny+o,ts+a,73.879826
ny+o,ts+i,73.88727
ny+o,ts+u,73.879826
ny+o,ts+e,73.88727
ny+o,ts+o,73.879835
ny+o,sp,72.374499
py+a,b+a,72.184482
py+a,b+i,71.00977
py+a,b+u,72.085814
py+a,b+e,69.097955
py+a,b+o,72.245928
py+a,d+a,70.541489
py+a,d+i,69.596102
py+a,d+u,70.823663
py+a,d+e,69.974896
py+a,d+o,71.333911
py+a,f+a,76.007558
py+a,f+i,71.568921
py+a,f+u,75.028738
py+a,f+e,71.568921
py+a,f+o,76.007558
py+a,g+a,69.257018
py+a,g+i,71.226252
py+a,g+u,71.355834
py+a,g+e,70.497518
py+a,g+o,72.521942
py+a,h+a,71.245832
py+a,h+i,70.839978
py+a,h+u,71.24641
py+a,h+e,71.609284
py+a,h+o,77.02212
py+a,j+a,69.131406
py+a,j+i,73.502741
py+a,j+u,73.383001
py+a,j+e,73.288107
py+a,j+o,70.409101
py+a,k+a,73.28965
py+a,k+i,71.499952
py+a,k+u,72.969986
py+a,k+e,72.334085
py+a,k+o,75.585129
py+a,m+a,74.616618
py+a,m+i,72.607822
py+a,m+u,74.172972
py+a,m+e,71.63576
py+a,m+o,73.923341
py+a,n+a,69.85276
py+a,n+i,70.214499
py+a,n+u,69.890876
py+a,n+e,70.498391
py+a,n+o,71.126127
py+a,p+a,75.15077
py+a,p+i,73.512956
py+a,p+u,72.452718
py+a,p+e,68.051331
py+a,p+o,77.016923
py+a,r+a,66.913924
py+a,r+i,68.905358
py+a,r+u,66.66606
py+a,r+e,66.422972
py+a,r+o,67.465187
py+a,s+a,72.764568
py+a,s+i,73.350111
py+a,s+u,73.357332
py+a,s+e,72.758832
py+a,s+o,73.35698
py+a,t+a,72.349601
py+a,t+i,73.856944
py+a,t+u,73.53145
py+a,t+e,72.434475
py+a,t+o,73.268653
py+a,w+a,74.29756
py+a,w+i,74.308709
py+a,w+u,74.29756
py+a,w+e,74.308709
py+a,w+o,74.29756
py+a,y+a,65.572147
py+a,y+i,70.3683
py+a,y+u,70.3683
py+a,y+e,67.386111
py+a,y+o,67.386111
py+a,z+a,72.450515
py+a,z+i,73.588907
py+a,z+u,73.588907
py+a,z+e,72.987547
py+a,z+o,73.0306
py+a,by+a,68.322988
py+a,by+i,67.66882
py+a,by+u,67.66882
py+a,by+e,66.572165
py+a,by+o,66.572165
py+a,ch+a,75.886914
py+a,ch+i,76.150855
py+a,ch+u,76.051283
py+a,ch+e,77.420728
py+a,ch+o,72.823673
py+a,dy+a,81.695879
py+a,dy+i,81.695879
py+a,dy+u,81.695879
py+a,dy+e,81.695879
py+a,dy+o,81.695879
py+a,gy+a,67.224206
py+a,gy+i,72.428282
py+a,gy+u,72.428282
py+a,gy+e,68.539139
py+a,gy+o,68.539139
py+a,hy+a,69.333013
py+a,hy+i,70.69969
py+a,hy+u,70.69969
py+a,hy+e,69.94447
py+a,hy+o,69.94447
py+a,ky+a,67.669332
py+a,ky+i,71.386271
py+a,ky+u,71.386271
py+a,ky+e,69.489756
py+a,ky+o,69.489756
py+a,my+a,69.747111
py+a,my+i,70.545748
py+a,my+u,70.545748
py+a,my+e,70.373905
py+a,my+o,70.373905
py+a,ny+a,71.528488
py+a,ny+i,74.133334
py+a,ny+u,74.133334
py+a,ny+e,71.528488
py+a,ny+o,71.528488
py+a,py+a,58.407455
py+a,py+i,65.461591
py+a,py+u,65.461591
py+a,py+e,62.773238
py+a,py+o,62.773238
py+a,ry+a,66.254476
py+a,ry+i,69.034914
py+a,ry+u,69.034914
py+a,ry+e,66.254476
py+a,ry+o,66.254476
py+a,sh+a,69.831309
py+a,sh+i,70.499468
py+a,sh+u,71.362828
py+a,sh+e,70.499504
py+a,sh+o,71.100983
py+a,ts+a,75.560973
py+a,ts+i,75.523326
py+a,ts+u,75.560973
py+a,ts+e,75.523326
py+a,ts+o,75.465422
py+a,sp,72.607366
py+i,b+a,72.309701
py+i,b+i,69.68755
py+i,b+u,72.279859
py+i,b+e,71.291072
py+i,b+o,72.306258
py+i,d+a,71.691977
py+i,d+i,69.932915
py+i,d+u,71.841809
py+i,d+e,70.347965
py+i,d+o,72.189191
py+i,f+a,77.211882
py+i,f+i,69.561049
py+i,f+u,73.643202
py+i,f+e,69.561049
py+i,f+o,77.211882
py+i,g+a,69.900504
py+i,g+i,69.976892
py+i,g+u,70.242665
py+i,g+e,67.736773
py+i,g+o,71.899905
py+i,h+a,72.245807
